chr	start	end	value
chr9	106878947	106879447	-0.575192326506143
chr9	106878947	106879447	-0.575192326506143
chr9	109499600	109500100	-0.472958366476655
chr9	121599246	121599746	-0.626919244708347
chr9	121599246	121599746	-0.626919244708347
chr9	121599246	121599746	-0.626919244708347
chr9	121599246	121599746	-0.626919244708347
chr9	121599246	121599746	-0.626919244708347
chr9	126722322	126722822	-0.434464069748722
chr9	12776215	12776715	-0.480675847140687
chr9	12776215	12776715	-0.480675847140687
chr9	12776215	12776715	-0.480675847140687
chr9	12817672	12818172	-1.38214004486368
chr9	12817672	12818172	-1.38214004486368
chr9	12817672	12818172	-1.38214004486368
chr9	129413502	129414002	-0.359154964394914
chr9	129413502	129414002	-0.359154964394914
chr9	129413502	129414002	-0.359154964394914
chr9	129413502	129414002	-0.359154964394914
chr9	129413502	129414002	-0.359154964394914
chr9	129413502	129414002	-0.359154964394914
chr9	129413502	129414002	-0.359154964394914
chr9	137055535	137056035	-0.494860623047165
chr9	137055535	137056035	-0.494860623047165
chr9	137055535	137056035	-0.494860623047165
chr9	137055535	137056035	-0.494860623047165
chr9	137055535	137056035	-0.494860623047165
chr9	137055535	137056035	-0.494860623047165
chr9	137055535	137056035	-0.494860623047165
chr9	137055535	137056035	-0.494860623047165
chr9	137055535	137056035	-0.494860623047165
chr9	137055535	137056035	-0.494860623047165
chr9	137055535	137056035	-0.494860623047165
chr9	137055535	137056035	-0.494860623047165
chr9	137055535	137056035	-0.494860623047165
chr9	34380580	34381080	-0.468362197688678
chr9	34380580	34381080	-0.468362197688678
chr9	34380580	34381080	-0.468362197688678
chr9	34380580	34381080	-0.468362197688678
chr9	34380580	34381080	-0.468362197688678
chr9	34380580	34381080	-0.468362197688678
chr9	34380580	34381080	-0.468362197688678
chr9	34380580	34381080	-0.468362197688678
chr9	34380580	34381080	-0.468362197688678
chr9	35510901	35511401	-0.420068471235765
chr9	35510901	35511401	-0.420068471235765
chr9	35510901	35511401	-0.420068471235765
chr9	35510901	35511401	-0.420068471235765
chr9	35510901	35511401	-0.420068471235765
chr9	3768892	3769392	-0.797113597973144
chr9	3768892	3769392	-0.797113597973144
chr9	4334440	4334940	-0.275400087032364
chr9	4334440	4334940	-0.275400087032364
chr9	4334440	4334940	-0.275400087032364
chr9	4334440	4334940	-0.275400087032364
chr9	4334440	4334940	-0.275400087032364
chr9	69131682	69132182	-0.453665286613165
chr9	69131682	69132182	-0.453665286613165
chr9	72315023	72315523	-0.521278251488466
chr9	72315023	72315523	-0.521278251488466
chr9	72315772	72316272	-0.562777598298567
chr9	72315772	72316272	-0.562777598298567
chr9	72315772	72316272	-0.562777598298567
chr9	83432135	83432635	-0.398167133328183
chr9	83432135	83432635	-0.398167133328183
chr9	83432135	83432635	-0.398167133328183
chr9	84181905	84182405	-0.864844184826309
chr9	87640295	87640795	-0.730078041549984
chr9	87640295	87640795	-0.730078041549984
chr9	89466559	89467059	-0.399449560470926
chr9	89466559	89467059	-0.399449560470926
chr9	89556436	89556936	-0.505199348691676
chr9	89556436	89556936	-0.505199348691676
chr9	93061664	93062164	-0.637515719532191
chr9	93061664	93062164	-0.637515719532191
chr9	93566387	93566887	-0.358641854530485
chr9	93566387	93566887	-0.358641854530485
chrX	135521590	135522090	-0.317164044361878
chrX	135521590	135522090	-0.317164044361878
chrX	135521590	135522090	-0.317164044361878
chrX	135521590	135522090	-0.317164044361878
chrX	24025227	24025727	-0.218154616327147
chrX	24025227	24025727	-0.218154616327147
chrX	24025227	24025727	-0.218154616327147
chrX	48737053	48737553	-0.204472384697512
chrX	48737053	48737553	-0.204472384697512
chrX	48737053	48737553	-0.204472384697512
chrX	48737053	48737553	-0.204472384697512
chrX	48737053	48737553	-0.204472384697512
chrX	48737053	48737553	-0.204472384697512
chrX	48737053	48737553	-0.204472384697512
chrX	48737053	48737553	-0.204472384697512
chrX	48737053	48737553	-0.204472384697512
chrX	48737053	48737553	-0.204472384697512
chrX	48737053	48737553	-0.204472384697512
chrX	48891472	48891972	-0.334440602907541
chrX	48891472	48891972	-0.334440602907541
chrX	48891472	48891972	-0.334440602907541
chrX	48891472	48891972	-0.334440602907541
chrX	48891472	48891972	-0.334440602907541
chrX	48891472	48891972	-0.334440602907541
chrX	48891472	48891972	-0.334440602907541
chrX	74536359	74536859	-0.797454458227205
chrX	74536359	74536859	-0.797454458227205
chrX	74536359	74536859	-0.797454458227205
chr1	1724165	1724665	-0.462406272650626
chr1	44813582	44814082	-0.53505492908482
chr10	102065075	102065575	-0.427046245352358
chr10	102120283	102120783	-0.293689206689345
chr10	102132684	102133184	-0.251163837293642
chr10	102502500	102503000	-0.253067719313055
chr10	102503593	102504093	-0.269116588469294
chr10	102714133	102714633	-0.309936569979399
chr10	103917946	103918446	-0.318797315155063
chr10	110225628	110226128	-0.285588296538736
chr10	110226531	110227031	-0.302784385719668
chr10	110919124	110919624	-0.2634697966713
chr10	114631942	114632442	-0.483036715729279
chr10	117542161	117542661	-0.49657264700874
chr10	119725622	119726122	-0.287417605691145
chr10	122374331	122374831	-0.371145536284032
chr10	132537264	132537764	-0.256227446822165
chr10	14604185	14604685	-0.235135561618827
chr10	15168649	15169149	-0.254260384687713
chr10	16817299	16817799	-0.24781881981248
chr10	21525818	21526318	-0.92925029245156
chr10	21533827	21534327	-0.427993875163834
chr10	23344033	23344533	-0.872836653235808
chr10	26860744	26861244	-0.21658293415776
chr10	28677093	28677593	-0.332705680246113
chr10	31032192	31032692	-0.277410816579582
chr10	43408975	43409475	-0.260241598342075
chr10	5412296	5412796	-0.427616993320151
chr10	5813282	5813782	-0.308923387320106
chr10	58267755	58268255	-0.35657162075053
chr10	6144560	6145060	-0.379801718380245
chr10	62048921	62049421	-0.595771293869331
chr10	67884313	67884813	-0.271697090287043
chr10	69123795	69124295	-0.265381690514477
chr10	73785063	73785563	-0.305059705669166
chr10	73874355	73874855	-0.322517076866428
chr10	74150868	74151368	-0.280116640461609
chr10	74176329	74176829	-0.341332740109336
chr10	79445548	79446048	-0.298800657273608
chr10	80453904	80454404	-0.38268687135777
chr10	86521588	86522088	-0.249552079147685
chr10	86756194	86756694	-0.366488626776848
chr10	86954142	86954642	-0.615413243348269
chr10	87094691	87095191	-0.292260512557384
chr10	91162535	91163035	-0.411833760697921
chr10	91409303	91409803	-0.422781454291287
chr10	91798099	91798599	-0.368620669893351
chr10	92290979	92291479	-0.360606133639992
chr10	97292398	97292898	-0.258837082499112
chr11	106077119	106077619	-0.255753604999096
chr11	108121174	108121674	-0.407143249818444
chr11	108222499	108222999	-0.392285609568475
chr11	108467248	108467748	-0.413231004164076
chr11	111911773	111912273	-0.44744483708142
chr11	111926934	111927434	-0.376026280357038
chr11	113314242	113314742	-0.406881173854897
chr11	118435988	118436488	-0.483838782900544
chr11	119121255	119121755	-0.376844815273821
chr11	126062687	126063187	-0.400829476098902
chr11	128522125	128522625	-0.477723202801121
chr11	129279302	129279802	-0.494689100984264
chr11	130069488	130069988	-0.441996594440047
chr11	134036974	134037474	-0.694558413489393
chr11	407062	407562	-0.343083032475469
chr11	66466555	66467055	-0.341336175188583
chr11	67583368	67583868	-0.540512496306938
chr11	74467338	74467838	-0.699185554050768
chr11	78574601	78575101	-0.32381973166977
chr11	83156547	83157047	-0.274584595305916
chr11	83286121	83286621	-0.265385576734841
chr11	85628145	85628645	-0.245884337117241
chr11	86955141	86955641	-0.280608896216558
chr11	88337476	88337976	-0.353588988388538
chr11	95089520	95090020	-0.411233109207299
chr11	95231023	95231523	-0.296950304760279
chr11	95789576	95790076	-0.267494042762137
chr12	47753306	47753806	-0.908751030887301
chr14	100238428	100238928	-0.548700892941895
chr14	100306318	100306818	-0.686528726613643
chr14	101760337	101760837	-0.566556166854151
chr14	101964184	101964684	-0.677925474493712
chr14	102086861	102087361	-0.532812879914707
chr14	102139513	102140013	-0.576319124680627
chr14	102304947	102305447	-0.550749516259243
chr14	102316749	102317249	-0.547662069432873
chr14	102362657	102363157	-0.652004038079421
chr14	102509662	102510162	-0.609124214590424
chr14	102592194	102592694	-0.632267991024024
chr14	103103481	103103981	-0.833581777203125
chr14	103385093	103385593	-0.569508411821808
chr14	103715325	103715825	-0.542333930346709
chr14	104689219	104689719	-0.672501332538266
chr14	104723895	104724395	-0.663157885206408
chr14	104736123	104736623	-1.10711703016629
chr14	104752760	104753260	-0.553393891240224
chr14	104800255	104800755	-0.824727192462181
chr14	105020922	105021422	-0.621270709729334
chr14	105301155	105301655	-0.570551811687178
chr14	105314448	105314948	-0.723657487583797
chr14	105490751	105491251	-0.606615532310266
chr14	57390209	57390709	-0.667823840028809
chr14	61695034	61695534	-0.51866542885503
chr14	61750873	61751373	-0.640437497758826
chr14	61762012	61762512	-0.546991170369048
chr14	63543184	63543684	-0.555479085824057
chr14	63641769	63642269	-0.575464783530522
chr14	64387867	64388367	-0.540822183564189
chr14	64540280	64540780	-0.537728675961164
chr14	64704013	64704513	-0.789267956790634
chr14	65412381	65412881	-0.633086181585944
chr14	68792955	68793455	-0.54725293289033
chr14	68884053	68884553	-0.498039717674358
chr14	69152862	69153362	-0.624691120665654
chr14	69611233	69611733	-0.676216090626278
chr14	69767510	69768010	-0.558097347065822
chr14	70809483	70809983	-0.67792824460852
chr14	70907116	70907616	-0.621523388260064
chr14	73026954	73027454	-0.600199530444762
chr14	73760005	73760505	-0.647867901012648
chr14	73886457	73886957	-0.700863794054723
chr14	74084300	74084800	-0.531457549452055
chr14	74302694	74303194	-0.577609843830078
chr14	74493212	74493712	-0.553861858436079
chr14	75294014	75294514	-0.656097810712851
chr14	75660713	75661213	-0.589264036452687
chr14	77028566	77029066	-0.593264337295858
chr14	77040123	77040623	-0.737802367046174
chr14	77097941	77098441	-0.604877925952359
chr14	77321135	77321635	-0.566310236946269
chr14	77457432	77457932	-0.59465171867371
chr14	77616529	77617029	-0.534155965723859
chr14	81533713	81534213	-0.495805596494908
chr14	89416974	89417474	-0.65398177310601
chr14	89954516	89955016	-0.548111321560781
chr14	90396637	90397137	-0.602419617051127
chr14	91060534	91061034	-0.555362538879064
chr14	91510189	91510689	-0.597703863988553
chr14	92748382	92748882	-0.757683481913966
chr14	93206884	93207384	-0.628826945400467
chr14	93332839	93333339	-0.568990105932344
chr14	94026024	94026524	-0.508401859658516
chr14	94173970	94174470	-0.705319030479612
chr14	95157257	95157757	-0.578656067891913
chr14	96363155	96363655	-0.540372030384729
chr14	96391693	96392193	-0.591407378628853
chr14	96502084	96502584	-0.557250876176336
chr14	99480686	99481186	-0.577215330149916
chr14	99683943	99684443	-0.576329949300103
chr17	10729513	10730013	-0.652915668819953
chr17	1487880	1488380	-0.338462579381225
chr17	47323566	47324066	-0.620427470465172
chr17	7557960	7558460	-0.49492711938287
chr18	55589653	55590153	-1.00366952394652
chr19	11798217	11798717	-0.349947115909715
chr19	12035449	12035949	-0.564822394430662
chr19	12052719	12053219	-0.555858472863124
chr19	14545220	14545720	-0.525879252476707
chr19	41218944	41219444	-1.37735532607884
chr19	50328967	50329467	-0.409988963739051
chr19	50333327	50333827	-0.820350462883655
chr19	53867405	53867905	-0.444410852215914
chr2	10302554	10303054	-0.369715471862115
chr2	26691780	26692280	-0.879237885393485
chr20	36573150	36573650	-0.494427222674072
chr3	111071434	111071934	-0.352395693569523
chr3	126180350	126180850	-0.654212029004446
chr3	99638263	99638763	-1.10325470623913
chr4	104494746	104495246	-0.991499628738674
chr7	27120408	27120908	-0.741410006489872
chr7	30911453	30911953	-1.36972532672195
chr7	90211466	90211966	-0.973952840432235
chr8	35235077	35235577	-0.7925802971775
chr8	65788815	65789315	-1.10402366790337
chr1	10032461	10032961	-0.37484685023642
chr1	109426246	109426746	-0.25895651949379
chr1	111619560	111620060	-0.348406560580792
chr1	111755309	111755809	-0.274621252643413
chr1	112955983	112956483	-0.28177939909341
chr1	113390097	113390597	-0.392056192165946
chr1	113812151	113812651	-0.251924999470233
chr1	113904757	113905257	-0.283957669372748
chr1	114669860	114670360	-0.343658951484793
chr1	117605659	117606159	-0.258342379318859
chr1	11787458	11787958	-0.460747492374851
chr1	119648008	119648508	-0.375164290544369
chr1	11980012	11980512	-0.348645816728963
chr1	147541074	147541574	-0.427560219156058
chr1	15524105	15524605	-0.350191359371671
chr1	15524807	15525307	-0.32443563669021
chr1	15617120	15617620	-0.444217770172849
chr1	15847324	15847824	-0.420815359025547
chr1	16206793	16207293	-0.42875156379364
chr1	16498940	16499440	-0.520608740201892
chr1	18902625	18903125	-0.346333501871482
chr1	1890875	1891375	-0.342576550743926
chr1	19882059	19882559	-0.414765549375929
chr1	204041182	204041682	-0.666259683361524
chr1	20786528	20787028	-0.393987730410174
chr1	2194806	2195306	-0.411009993532457
chr1	2207489	2207989	-0.810186711930233
chr1	2208198	2208698	-0.647425846297807
chr1	2212541	2213041	-0.792417236775937
chr1	2227504	2228004	-0.335076846413544
chr1	23344140	23344640	-0.363596213848177
chr1	23367972	23368472	-0.36481557189705
chr1	23691490	23691990	-0.379198968590094
chr1	23868084	23868584	-0.474064493141555
chr1	24187055	24187555	-0.648057935876458
chr1	24642919	24643419	-0.365465906351543
chr1	24745007	24745507	-0.384782310556425
chr1	25429980	25430480	-0.377156646556835
chr1	25430525	25431025	-0.331582009717572
chr1	25616421	25616921	-0.428272513917511
chr1	2586194	2586694	-0.333016971847753
chr1	26529475	26529975	-0.466314961585377
chr1	27154908	27155408	-0.421889617591081
chr1	27234194	27234694	-0.382356494891833
chr1	27490011	27490511	-0.300016943811962
chr1	27725426	27725926	-0.350124430449579
chr1	28736513	28737013	-0.336585708095145
chr1	29181769	29182269	-0.290680481001823
chr1	30718232	30718732	-0.2354409098284
chr1	31373513	31374013	-0.462107280724434
chr1	32291714	32292214	-0.365083548770218
chr1	36223992	36224492	-0.314183979993646
chr1	36323439	36323939	-0.283102108612454
chr1	36385694	36386194	-0.25740345425221
chr1	3772290	3772790	-0.441742690445212
chr1	37989844	37990344	-0.338774909791405
chr1	40040286	40040786	-0.248248026944037
chr1	42766833	42767333	-0.268869782898543
chr1	42816787	42817287	-0.321845386549803
chr1	45303513	45304013	-0.275308660183311
chr1	45750425	45750925	-0.316651967489441
chr1	45803275	45803775	-0.292027678908729
chr1	46247357	46247857	-0.28707341470703
chr1	46604028	46604528	-0.35275336451812
chr1	48471936	48472436	-0.349756167842406
chr1	51236025	51236525	-0.294336974895623
chr1	51519078	51519578	-0.330786784522564
chr1	52553256	52553756	-0.495861344908173
chr1	53945664	53946164	-0.25721823585058
chr1	54053091	54053591	-0.279393603887547
chr1	59296752	59297252	-0.319523543399217
chr1	65420065	65420565	-0.293651146166936
chr1	6613320	6613820	-0.359899736673162
chr1	67430202	67430702	-0.321620945282131
chr1	67684988	67685488	-0.338212207466173
chr1	70410820	70411320	-0.347902373649441
chr1	74197890	74198390	-0.314046468855433
chr1	7961305	7961805	-0.35398167174368
chr1	8026040	8026540	-0.376351309583357
chr1	8027209	8027709	-0.603674802675133
chr1	84077690	84078190	-0.410650485868704
chr1	84574170	84574670	-0.328010690749156
chr1	85276273	85276773	-0.32130794686242
chr1	86914201	86914701	-0.271103383830246
chr1	8817437	8817937	-0.506965582306029
chr1	88683870	88684370	-0.316801719638224
chr1	90851350	90851850	-0.389553322841935
chr1	9128948	9129448	-0.400847566451319
chr1	91885968	91886468	-0.431822174074665
chr1	9234432	9234932	-0.437102641423434
chr1	93180287	93180787	-0.255386641638456
chr1	93345550	93346050	-0.298225681226329
chr1	94417992	94418492	-0.324944199796664
chr1	94926973	94927473	-0.33566343703372
chr1	9588416	9588916	-0.44045739288803
chr1	97920804	97921304	-0.326988801985759
chr1	9910046	9910546	-0.358862629175772
chr10	100009699	100010199	-0.366534966639113
chr10	100373192	100373692	-0.311361048958004
chr10	100998007	100998507	-0.225597628020175
chr10	101353768	101354268	-0.290626219334451
chr10	101818337	101818837	-0.238142058612919
chr10	102917906	102918406	-0.184331975540469
chr10	1048723	1049223	-0.237210110138417
chr10	109923267	109923767	-0.216329464526068
chr10	110007602	110008102	-0.336141949386862
chr10	110209650	110210150	-0.358054035554005
chr10	112949783	112950283	-0.280765866917629
chr10	11611386	11611886	-0.307306615682218
chr10	118046479	118046979	-0.316639712809109
chr10	119207159	119207659	-0.370782858717589
chr10	119596797	119597297	-0.221388099132378
chr10	119651041	119651541	-0.229852618333243
chr10	119872661	119873161	-0.294246707063951
chr10	12068579	12069079	-0.248485630594458
chr10	12129256	12129756	-0.235523076101397
chr10	121927854	121928354	-0.333982987780872
chr10	129466768	129467268	-0.260661171308583
chr10	133393813	133394313	-0.231507020978504
chr10	14878455	14878955	-0.272964527634747
chr10	17643900	17644400	-0.373227939945197
chr10	23095206	23095706	-0.320345206967463
chr10	23438627	23439127	-0.261353981567832
chr10	25016275	25016775	-0.24764047679436
chr10	27241902	27242402	-0.223295310475742
chr10	30433665	30434165	-0.323100689452249
chr10	32958043	32958543	-0.267007293390092
chr10	35126544	35127044	-0.240334410193329
chr10	37976218	37976718	-0.225861343788969
chr10	42552595	42553095	-0.268434371631806
chr10	48306270	48306770	-0.211594342391182
chr10	49538800	49539300	-0.236480211491675
chr10	5652093	5652593	-0.460688505446911
chr10	5889673	5890173	-0.249437359635763
chr10	59176249	59176749	-0.510765395883486
chr10	59709568	59710068	-0.297766779082313
chr10	61001249	61001749	-0.441201403402755
chr10	62268516	62269016	-0.473129902423329
chr10	6580106	6580606	-0.3702555562635
chr10	689507	690007	-0.363045666078648
chr10	70403779	70404279	-0.248494276930039
chr10	72273474	72273974	-0.226681732031338
chr10	72625917	72626417	-0.267443830863032
chr10	73495459	73495959	-0.342790638955789
chr10	73811634	73812134	-0.218710860641092
chr10	74826049	74826549	-0.245042149450759
chr10	75401652	75402152	-0.390083676137501
chr10	86968127	86968627	-0.475210763021844
chr10	86970022	86970522	-0.490969755358502
chr10	87342215	87342715	-0.512972319893955
chr10	89251675	89252175	-0.297510490695501
chr10	89643808	89644308	-0.245444014036635
chr10	91410049	91410549	-0.359669526997083
chr10	91632963	91633463	-0.256772560849414
chr10	93496254	93496754	-0.220513659511938
chr10	95561164	95561664	-0.279635370497231
chr10	95693729	95694229	-0.219337329059177
chr10	96831914	96832414	-0.325010628655045
chr10	97498469	97498969	-0.283368983837756
chr10	97583940	97584440	-0.302010051006677
chr10	97687094	97687594	-0.27348665324473
chr10	99430451	99430951	-0.208216749181581
chr10	99620294	99620794	-0.194726103038247
chr10	99659047	99659547	-0.223464100632638
chr11	101914732	101915232	-0.325655458393032
chr11	10808737	10809237	-0.243367047524083
chr11	111976998	111977498	-0.651792998366511
chr11	118997763	118998263	-0.376330953539434
chr11	119029236	119029736	-0.525531005006933
chr11	119057050	119057550	-0.394525203127985
chr11	119095236	119095736	-0.318966198099259
chr11	119101976	119102476	-0.435603595158925
chr11	122367719	122368219	-0.528028035556918
chr11	123062219	123062719	-0.341198285499422
chr11	124673504	124674004	-0.38227762292966
chr11	125592352	125592852	-0.327098079896952
chr11	126268729	126269229	-0.316292005169369
chr11	130002965	130003465	-0.369730067310771
chr11	130314720	130315220	-0.356473478545957
chr11	134253192	134253692	-0.348160815005903
chr11	13668184	13668684	-0.333544059391291
chr11	17077450	17077950	-0.264538889424069
chr11	18012781	18013281	-0.381430257046746
chr11	33700686	33701186	-0.315545364769783
chr11	44565239	44565739	-0.28151497518341
chr11	447943	448443	-0.257216696084174
chr11	45847046	45847546	-0.21627993409463
chr11	575666	576166	-0.297320386965998
chr11	57657298	57657798	-0.221713648631821
chr11	61752303	61752803	-0.369884247685414
chr11	61827621	61828121	-0.805125217491484
chr11	6234645	6235145	-0.265930592588038
chr11	62591487	62591987	-0.253518574361295
chr11	62601633	62602133	-0.340989679911889
chr11	62706068	62706568	-0.242413685301197
chr11	62727264	62727764	-0.293537704753555
chr11	62831848	62832348	-0.212019366077298
chr11	63938386	63938886	-0.365157634465765
chr11	64269746	64270246	-0.272013713595828
chr11	64305077	64305577	-0.303151566978205
chr11	64778774	64779274	-0.240056326398512
chr11	64810403	64810903	-0.32323447485378
chr11	64917053	64917553	-0.276669241961257
chr11	65121957	65122457	-0.273176007228653
chr11	65354393	65354893	-0.3071653463088
chr11	65546450	65546950	-0.289782707533264
chr11	65558079	65558579	-0.780986536863239
chr11	65615434	65615934	-0.2170214454792
chr11	65873394	65873894	-0.345042890482275
chr11	65888303	65888803	-0.329517775002003
chr11	66051951	66052451	-0.333501658333434
chr11	66347539	66348039	-0.528597371688194
chr11	66438831	66439331	-0.304915418195191
chr11	67118722	67119222	-0.299521575031208
chr11	67401670	67402170	-0.261932927788308
chr11	67606561	67607061	-0.330125042841531
chr11	68121246	68121746	-0.369001373114713
chr11	71448239	71448739	-0.373553789142801
chr11	72080408	72080908	-0.24148425535622
chr11	72112104	72112604	-0.270772548176648
chr11	73307230	73307730	-0.264402533685041
chr11	73597957	73598457	-0.337391259683481
chr11	74170753	74171253	-0.304108042436187
chr11	74492985	74493485	-0.276757131156393
chr11	7513457	7513957	-0.273192165382302
chr11	75814621	75815121	-0.228008593606653
chr11	77066609	77067109	-0.299071442440821
chr11	82900239	82900739	-0.342517934190797
chr11	82901169	82901669	-0.321042161160984
chr11	83071636	83072136	-0.30841954229326
chr11	86068871	86069371	-0.267071653376163
chr11	87037505	87038005	-0.251627071974699
chr11	93197711	93198211	-0.395607661757191
chr11	9573241	9573741	-0.289887336835841
chr11	96389670	96390170	-0.240549618185402
chr12	106955583	106956083	-0.480861044220937
chr12	133130121	133130621	-0.288675214653021
chr12	52036815	52037315	-0.535687589001764
chr12	52051047	52051547	-0.399678505319188
chr12	53046926	53047426	-0.379133038382883
chr12	7935959	7936459	-0.925744707414981
chr13	110705958	110706458	-0.385310792598428
chr13	110915026	110915526	-0.377691531868646
chr13	23375356	23375856	-0.32151403604568
chr13	24271854	24272354	-0.655367590942114
chr13	27171629	27172129	-0.43906018778298
chr13	75482255	75482755	-0.567341218304066
chr13	80340969	80341469	-0.510667911543438
chr13	97432783	97433283	-0.331119497819873
chr14	100239828	100240328	-0.761325829986397
chr14	100376065	100376565	-0.653848073205683
chr14	103057224	103057724	-0.746433761057209
chr14	103334547	103335047	-0.614546931761961
chr14	103847384	103847884	-0.645911176666665
chr14	103921338	103921838	-0.636377763266581
chr14	104677569	104678069	-0.699645705059858
chr14	105093644	105094144	-0.675390829938692
chr14	105474002	105474502	-0.613865573990714
chr14	20343023	20343523	-0.478239030785147
chr14	21024824	21025324	-0.70819845465776
chr14	21526110	21526610	-1.05023220882491
chr14	23953460	23953960	-0.552787901099396
chr14	24093853	24094353	-0.559488378779674
chr14	37197660	37198160	-0.59627111666376
chr14	51651402	51651902	-0.646503008896485
chr14	52729817	52730317	-0.595521608379171
chr14	52791435	52791935	-0.524338637544963
chr14	53953265	53953765	-0.911978280081668
chr14	55128917	55129417	-0.695913420599961
chr14	56118001	56118501	-0.840897941950572
chr14	57268641	57269141	-0.583384294199879
chr14	57493664	57494164	-0.745937651779253
chr14	59188283	59188783	-0.583922954404986
chr14	60091654	60092154	-0.65997404649372
chr14	60980845	60981345	-0.560520394339105
chr14	63852665	63853165	-0.633348347755394
chr14	64338550	64339050	-0.588293535524974
chr14	64914074	64914574	-0.538136486641183
chr14	64986868	64987368	-0.595495485085064
chr14	65102334	65102834	-0.592985110576117
chr14	66507711	66508211	-0.748955868263178
chr14	67241008	67241508	-0.596720341493938
chr14	67359633	67360133	-0.557381965589807
chr14	67619470	67619970	-0.503204636239902
chr14	67674375	67674875	-0.651316205484626
chr14	68979183	68979683	-0.616013266624826
chr14	69191219	69191719	-0.582168987631583
chr14	69766742	69767242	-0.587632693479881
chr14	70600484	70600984	-0.843527310309949
chr14	71320102	71320602	-0.595582898212192
chr14	72926083	72926583	-0.587158249360349
chr14	73058145	73058645	-0.547374378020374
chr14	73490625	73491125	-0.57073796865463
chr14	73612269	73612769	-0.687833363572948
chr14	74762957	74763457	-0.66004551660506
chr14	75050933	75051433	-0.628829419421176
chr14	75069334	75069834	-0.58308299815743
chr14	75427584	75428084	-0.722930235509581
chr14	80941576	80942076	-0.575842635730311
chr14	81220807	81221307	-0.559953798349252
chr14	81436241	81436741	-0.695120128011852
chr14	87992901	87993401	-0.669243833957904
chr14	88385357	88385857	-0.599748323074933
chr14	88554691	88555191	-0.692641227516019
chr14	88792598	88793098	-0.66588559150944
chr14	88824110	88824610	-0.613465217990832
chr14	89955608	89956108	-0.594932706229478
chr14	90331801	90332301	-0.468739022672246
chr14	92106046	92106546	-0.726697945315014
chr14	92793817	92794317	-0.549359915400221
chr14	93115098	93115598	-0.646291098255388
chr14	94129239	94129739	-0.722782152643368
chr14	95534547	95535047	-0.551787136159918
chr14	96797019	96797519	-0.599856287176763
chr14	99604184	99604684	-0.60215135397815
chr14	99792971	99793471	-0.75737739779497
chr15	22838266	22838766	-0.309852388811072
chr15	29674609	29675109	-0.571989904364703
chr15	31326357	31326857	-0.236747570194683
chr15	31392152	31392652	-0.531395698413875
chr15	33194556	33195056	-0.241026682026639
chr15	34337725	34338225	-0.266101469523646
chr15	39933811	39934311	-0.387814603224948
chr15	40440557	40441057	-0.330786463085542
chr15	40807288	40807788	-0.24999837369618
chr15	42575044	42575544	-0.322936224735056
chr15	44426838	44427338	-0.346765856445246
chr15	45522544	45523044	-0.444738025174216
chr15	45634569	45635069	-0.256170526757086
chr15	49620635	49621135	-0.274055311347179
chr15	58749570	58750070	-0.318694565851935
chr15	60478882	60479382	-0.36498544159392
chr15	63189214	63189714	-0.340870090056066
chr15	63277046	63277546	-0.474094575567397
chr15	64989673	64990173	-0.310819604238446
chr15	65286677	65287177	-0.362808947248515
chr15	65792019	65792519	-0.317219317379542
chr15	66356443	66356943	-0.321956367720017
chr15	66386527	66387027	-0.250316328744136
chr15	68229520	68230020	-0.306827170948432
chr15	69298580	69299080	-0.535237574177741
chr15	69462590	69463090	-0.280649231212583
chr15	70853967	70854467	-0.674116711662561
chr15	72117927	72118427	-0.253050115515244
chr15	72272374	72272874	-0.288280366108951
chr15	74540848	74541348	-0.324877244825863
chr15	74614566	74615066	-0.308536134541254
chr15	75451666	75452166	-0.248866198252573
chr15	75738505	75739005	-0.326632280421811
chr15	76905135	76905635	-0.354615439074794
chr15	76931375	76931875	-0.350969872640819
chr15	77419989	77420489	-0.302849471226473
chr15	80989675	80990175	-0.254863221206594
chr15	84658114	84658614	-0.411702550321803
chr15	91853359	91853859	-0.444418485873981
chr15	92882305	92882805	-0.241498546763654
chr15	92904155	92904655	-0.236942856849086
chr15	98647219	98647719	-0.53968492546075
chr15	99251078	99251578	-0.281126501390072
chr15	99565059	99565559	-0.274765121252267
chr15	99733186	99733686	-0.263866660053405
chr16	25066639	25067139	-0.402767713265522
chr16	46883841	46884341	-0.445662016957197
chr16	56625395	56625895	-1.01147758575117
chr16	67183878	67184378	-0.527611543226232
chr16	86734418	86734918	-0.524053312805095
chr17	18682047	18682547	-0.73686306637941
chr17	2396591	2397091	-0.416125010858432
chr17	28318739	28319239	-0.503397019562786
chr17	28335343	28335843	-0.286180273435108
chr17	28726857	28727357	-0.269584673273308
chr17	29293913	29294413	-0.296745884365865
chr17	29568389	29568889	-0.296087036736059
chr17	29589382	29589882	-0.351544543932252
chr17	31936815	31937315	-0.429865697295884
chr17	38351580	38352080	-0.407700213350275
chr17	38749571	38750071	-0.515181407139094
chr17	39927401	39927901	-0.405323594840778
chr17	39980388	39980888	-0.272266480703867
chr17	40068824	40069324	-0.484024194150791
chr17	40071869	40072369	-0.445198729884872
chr17	41688442	41688942	-0.283912840592371
chr17	42388407	42388907	-0.218976518002092
chr17	42609187	42609687	-0.272637210109442
chr17	42744469	42744969	-0.390559338340064
chr17	44123550	44124050	-0.420707925854237
chr17	44344871	44345371	-0.254468188739687
chr17	44775536	44776036	-0.304046636192099
